Date,Time,Time since 1970-01-01T00:00:00Z,,Time since start of measurement,,Temperatur,
2025-12-09,14:18:30.428433,1765286310.428433,s,259.96672,s,71.0,°C
2025-12-09,14:18:30.672848,1765286310.672848,s,260.211135,s,71.0,°C
2025-12-09,14:18:30.928891,1765286310.928891,s,260.467178,s,71.0,°C
2025-12-09,14:18:31.173312,1765286311.173312,s,260.711599,s,71.0,°C
2025-12-09,14:18:31.429353,1765286311.429353,s,260.96764,s,71.0,°C
2025-12-09,14:18:31.673721,1765286311.673721,s,261.212008,s,71.0,°C
2025-12-09,14:18:31.929893,1765286311.929893,s,261.46818,s,71.0,°C
2025-12-09,14:18:32.174053,1765286312.174053,s,261.71234,s,71.0,°C
2025-12-09,14:18:32.430338,1765286312.430338,s,261.968625,s,71.0,°C
2025-12-09,14:18:32.674369,1765286312.674369,s,262.212656,s,71.0,°C
2025-12-09,14:18:32.930570,1765286312.93057,s,262.468857,s,71.0,°C
2025-12-09,14:18:33.174676,1765286313.174676,s,262.712963,s,71.0,°C
2025-12-09,14:18:33.431088,1765286313.431088,s,262.969375,s,69.0,°C
2025-12-09,14:18:33.675000,1765286313.675,s,263.213287,s,69.0,°C
2025-12-09,14:18:33.931596,1765286313.931596,s,263.469883,s,66.0,°C
2025-12-09,14:18:34.175349,1765286314.175349,s,263.713636,s,66.0,°C
2025-12-09,14:18:34.432025,1765286314.432025,s,263.970312,s,66.0,°C
2025-12-09,14:18:34.675615,1765286314.675615,s,264.213902,s,65.0,°C
2025-12-09,14:18:34.932517,1765286314.932517,s,264.470804,s,65.0,°C
2025-12-09,14:18:35.176060,1765286315.17606,s,264.714347,s,64.0,°C
2025-12-09,14:18:35.432990,1765286315.43299,s,264.971277,s,64.0,°C
2025-12-09,14:18:35.676420,1765286315.67642,s,265.214707,s,64.0,°C
2025-12-09,14:18:35.933496,1765286315.933496,s,265.471783,s,64.0,°C
2025-12-09,14:18:36.176899,1765286316.176899,s,265.715186,s,64.0,°C
2025-12-09,14:18:36.433906,1765286316.433906,s,265.972193,s,65.0,°C
2025-12-09,14:18:36.677449,1765286316.677449,s,266.215736,s,65.0,°C
2025-12-09,14:18:36.934336,1765286316.934336,s,266.472623,s,65.0,°C
2025-12-09,14:18:37.177930,1765286317.17793,s,266.716217,s,65.0,°C
2025-12-09,14:18:37.434579,1765286317.434579,s,266.972866,s,64.0,°C
2025-12-09,14:18:37.678428,1765286317.678428,s,267.216715,s,64.0,°C
2025-12-09,14:18:37.935009,1765286317.935009,s,267.473296,s,62.0,°C
2025-12-09,14:18:38.178822,1765286318.178822,s,267.717109,s,62.0,°C
2025-12-09,14:18:38.435358,1765286318.435358,s,267.973645,s,62.0,°C
2025-12-09,14:18:38.679217,1765286318.679217,s,268.217504,s,61.0,°C
2025-12-09,14:18:38.935797,1765286318.935797,s,268.474084,s,61.0,°C
2025-12-09,14:18:39.179481,1765286319.179481,s,268.717768,s,61.0,°C
2025-12-09,14:18:39.436140,1765286319.43614,s,268.974427,s,61.0,°C
2025-12-09,14:18:39.679837,1765286319.679837,s,269.218124,s,60.0,°C
2025-12-09,14:18:39.936483,1765286319.936483,s,269.47477,s,60.0,°C
2025-12-09,14:18:40.180210,1765286320.18021,s,269.718497,s,60.0,°C
2025-12-09,14:18:40.436837,1765286320.436837,s,269.975124,s,55.0,°C
2025-12-09,14:18:40.680497,1765286320.680497,s,270.218784,s,55.0,°C
2025-12-09,14:18:40.937195,1765286320.937195,s,270.475482,s,52.0,°C
2025-12-09,14:18:41.180950,1765286321.18095,s,270.719237,s,52.0,°C
2025-12-09,14:18:41.437494,1765286321.437494,s,270.975781,s,52.0,°C
2025-12-09,14:18:41.681442,1765286321.681442,s,271.219729,s,52.0,°C
2025-12-09,14:18:41.937834,1765286321.937834,s,271.476121,s,52.0,°C
2025-12-09,14:18:42.181897,1765286322.181897,s,271.720184,s,53.0,°C
2025-12-09,14:18:42.438168,1765286322.438168,s,271.976455,s,53.0,°C
2025-12-09,14:18:42.682409,1765286322.682409,s,272.220696,s,53.0,°C
2025-12-09,14:18:42.938403,1765286322.938403,s,272.47669,s,53.0,°C
2025-12-09,14:18:43.182864,1765286323.182864,s,272.721151,s,53.0,°C
2025-12-09,14:18:43.438871,1765286323.438871,s,272.977158,s,53.0,°C
2025-12-09,14:18:43.683304,1765286323.683304,s,273.221591,s,53.0,°C
2025-12-09,14:18:43.939349,1765286323.939349,s,273.477636,s,53.0,°C
2025-12-09,14:18:44.183762,1765286324.183762,s,273.722049,s,53.0,°C
2025-12-09,14:18:44.439769,1765286324.439769,s,273.978056,s,54.0,°C
2025-12-09,14:18:44.684244,1765286324.684244,s,274.222531,s,54.0,°C
2025-12-09,14:18:44.940225,1765286324.940225,s,274.478512,s,54.0,°C
2025-12-09,14:18:45.184781,1765286325.184781,s,274.723068,s,54.0,°C
2025-12-09,14:18:45.440674,1765286325.440674,s,274.978961,s,54.0,°C
2025-12-09,14:18:45.685241,1765286325.685241,s,275.223528,s,54.0,°C
2025-12-09,14:18:45.941011,1765286325.941011,s,275.479298,s,54.0,°C
2025-12-09,14:18:46.185485,1765286326.185485,s,275.723772,s,53.0,°C
2025-12-09,14:18:46.441524,1765286326.441524,s,275.979811,s,53.0,°C
2025-12-09,14:18:46.685818,1765286326.685818,s,276.224105,s,53.0,°C
2025-12-09,14:18:46.941895,1765286326.941895,s,276.480182,s,53.0,°C
2025-12-09,14:18:47.186143,1765286327.186143,s,276.72443,s,53.0,°C
2025-12-09,14:18:47.442375,1765286327.442375,s,276.980662,s,53.0,°C
2025-12-09,14:18:47.686479,1765286327.686479,s,277.224766,s,53.0,°C
2025-12-09,14:18:47.942958,1765286327.942958,s,277.481245,s,51.0,°C
2025-12-09,14:18:48.186834,1765286328.186834,s,277.725121,s,51.0,°C
2025-12-09,14:18:48.443322,1765286328.443322,s,277.981609,s,50.0,°C
2025-12-09,14:18:48.687184,1765286328.687184,s,278.225471,s,50.0,°C
2025-12-09,14:18:48.943576,1765286328.943576,s,278.481863,s,50.0,°C
2025-12-09,14:18:49.187476,1765286329.187476,s,278.725763,s,50.0,°C
2025-12-09,14:18:49.444079,1765286329.444079,s,278.982366,s,50.0,°C
2025-12-09,14:18:49.687877,1765286329.687877,s,279.226164,s,49.0,°C
2025-12-09,14:18:49.944648,1765286329.944648,s,279.482935,s,49.0,°C
2025-12-09,14:18:50.188408,1765286330.188408,s,279.726695,s,49.0,°C
2025-12-09,14:18:50.445200,1765286330.4452,s,279.983487,s,49.0,°C
2025-12-09,14:18:50.688853,1765286330.688853,s,280.22714,s,49.0,°C
2025-12-09,14:18:50.945738,1765286330.945738,s,280.484025,s,49.0,°C
2025-12-09,14:18:51.189260,1765286331.18926,s,280.727547,s,49.0,°C
2025-12-09,14:18:51.446232,1765286331.446232,s,280.984519,s,49.0,°C
2025-12-09,14:18:51.689721,1765286331.689721,s,281.228008,s,49.0,°C
2025-12-09,14:18:51.946543,1765286331.946543,s,281.48483,s,48.0,°C
2025-12-09,14:18:52.190199,1765286332.190199,s,281.728486,s,48.0,°C
2025-12-09,14:18:52.446875,1765286332.446875,s,281.985162,s,48.0,°C
2025-12-09,14:18:52.690756,1765286332.690756,s,282.229043,s,48.0,°C
2025-12-09,14:18:52.947307,1765286332.947307,s,282.485594,s,48.0,°C
2025-12-09,14:18:53.191245,1765286333.191245,s,282.729532,s,48.0,°C
2025-12-09,14:18:53.447569,1765286333.447569,s,282.985856,s,48.0,°C
2025-12-09,14:18:53.691511,1765286333.691511,s,283.229798,s,48.0,°C
2025-12-09,14:18:53.948040,1765286333.94804,s,283.486327,s,48.0,°C
2025-12-09,14:18:54.191990,1765286334.19199,s,283.730277,s,47.0,°C
2025-12-09,14:18:54.448367,1765286334.448367,s,283.986654,s,47.0,°C
2025-12-09,14:18:54.692423,1765286334.692423,s,284.23071,s,47.0,°C
2025-12-09,14:18:54.948696,1765286334.948696,s,284.486983,s,47.0,°C
2025-12-09,14:18:55.192760,1765286335.19276,s,284.731047,s,47.0,°C
2025-12-09,14:18:55.449018,1765286335.449018,s,284.987305,s,47.0,°C
2025-12-09,14:18:55.693248,1765286335.693248,s,285.231535,s,47.0,°C
2025-12-09,14:18:55.949348,1765286335.949348,s,285.487635,s,46.0,°C
2025-12-09,14:18:56.193706,1765286336.193706,s,285.731993,s,46.0,°C
2025-12-09,14:18:56.449583,1765286336.449583,s,285.98787,s,46.0,°C
2025-12-09,14:18:56.694191,1765286336.694191,s,286.232478,s,46.0,°C
2025-12-09,14:18:56.949903,1765286336.949903,s,286.48819,s,46.0,°C
2025-12-09,14:18:57.194732,1765286337.194732,s,286.733019,s,46.0,°C
2025-12-09,14:18:57.450148,1765286337.450148,s,286.988435,s,46.0,°C
2025-12-09,14:18:57.695207,1765286337.695207,s,287.233494,s,46.0,°C
2025-12-09,14:18:57.950421,1765286337.950421,s,287.488708,s,46.0,°C
2025-12-09,14:18:58.195708,1765286338.195708,s,287.733995,s,46.0,°C
2025-12-09,14:18:58.450925,1765286338.450925,s,287.989212,s,46.0,°C
2025-12-09,14:18:58.696075,1765286338.696075,s,288.234362,s,46.0,°C
2025-12-09,14:18:58.951450,1765286338.95145,s,288.489737,s,46.0,°C
2025-12-09,14:18:59.196563,1765286339.196563,s,288.73485,s,46.0,°C
2025-12-09,14:18:59.451963,1765286339.451963,s,288.99025,s,46.0,°C
2025-12-09,14:18:59.697026,1765286339.697026,s,289.235313,s,46.0,°C
2025-12-09,14:18:59.952457,1765286339.952457,s,289.490744,s,46.0,°C
2025-12-09,14:19:00.197413,1765286340.197413,s,289.7357,s,46.0,°C
2025-12-09,14:19:00.452716,1765286340.452716,s,289.991003,s,46.0,°C
2025-12-09,14:19:00.697869,1765286340.697869,s,290.236156,s,45.0,°C
2025-12-09,14:19:00.953243,1765286340.953243,s,290.49153,s,45.0,°C
2025-12-09,14:19:01.198118,1765286341.198118,s,290.736405,s,45.0,°C
2025-12-09,14:19:01.453823,1765286341.453823,s,290.99211,s,45.0,°C
2025-12-09,14:19:01.698579,1765286341.698579,s,291.236866,s,45.0,°C
2025-12-09,14:19:01.954370,1765286341.95437,s,291.492657,s,45.0,°C
2025-12-09,14:19:02.198923,1765286342.198923,s,291.73721,s,45.0,°C
2025-12-09,14:19:02.454914,1765286342.454914,s,291.993201,s,45.0,°C
2025-12-09,14:19:02.699264,1765286342.699264,s,292.237551,s,45.0,°C
2025-12-09,14:19:02.955398,1765286342.955398,s,292.493685,s,45.0,°C
2025-12-09,14:19:03.199533,1765286343.199533,s,292.73782,s,45.0,°C
2025-12-09,14:19:03.455832,1765286343.455832,s,292.994119,s,45.0,°C
2025-12-09,14:19:03.699872,1765286343.699872,s,293.238159,s,45.0,°C
2025-12-09,14:19:03.956263,1765286343.956263,s,293.49455,s,45.0,°C
2025-12-09,14:19:04.200233,1765286344.200233,s,293.73852,s,45.0,°C
2025-12-09,14:19:04.456706,1765286344.456706,s,293.994993,s,45.0,°C
2025-12-09,14:19:04.700426,1765286344.700426,s,294.238713,s,45.0,°C
2025-12-09,14:19:04.956968,1765286344.956968,s,294.495255,s,45.0,°C
2025-12-09,14:19:05.200866,1765286345.200866,s,294.739153,s,45.0,°C
2025-12-09,14:19:05.457331,1765286345.457331,s,294.995618,s,45.0,°C
2025-12-09,14:19:05.701318,1765286345.701318,s,295.239605,s,45.0,°C
2025-12-09,14:19:05.957572,1765286345.957572,s,295.495859,s,45.0,°C
2025-12-09,14:19:06.201590,1765286346.20159,s,295.739877,s,45.0,°C
2025-12-09,14:19:06.457980,1765286346.45798,s,295.996267,s,45.0,°C
2025-12-09,14:19:06.701973,1765286346.701973,s,296.24026,s,45.0,°C
2025-12-09,14:19:06.958378,1765286346.958378,s,296.496665,s,45.0,°C
2025-12-09,14:19:07.202485,1765286347.202485,s,296.740772,s,45.0,°C
2025-12-09,14:19:07.458756,1765286347.458756,s,296.997043,s,44.0,°C
2025-12-09,14:19:07.702826,1765286347.702826,s,297.241113,s,44.0,°C
2025-12-09,14:19:07.959114,1765286347.959114,s,297.497401,s,44.0,°C
2025-12-09,14:19:08.203305,1765286348.203305,s,297.741592,s,44.0,°C
2025-12-09,14:19:08.459473,1765286348.459473,s,297.99776,s,44.0,°C
2025-12-09,14:19:08.703666,1765286348.703666,s,298.241953,s,45.0,°C
2025-12-09,14:19:08.959834,1765286348.959834,s,298.498121,s,45.0,°C
2025-12-09,14:19:09.204136,1765286349.204136,s,298.742423,s,45.0,°C
2025-12-09,14:19:09.460204,1765286349.460204,s,298.998491,s,45.0,°C
2025-12-09,14:19:09.704424,1765286349.704424,s,299.242711,s,45.0,°C
2025-12-09,14:19:09.960469,1765286349.960469,s,299.498756,s,44.0,°C
2025-12-09,14:19:10.204926,1765286350.204926,s,299.743213,s,44.0,°C
2025-12-09,14:19:10.460740,1765286350.46074,s,299.999027,s,44.0,°C
2025-12-09,14:19:10.705333,1765286350.705333,s,300.24362,s,44.0,°C
2025-12-09,14:19:10.961034,1765286350.961034,s,300.499321,s,43.0,°C
2025-12-09,14:19:11.205839,1765286351.205839,s,300.744126,s,43.0,°C
2025-12-09,14:19:11.461500,1765286351.4615,s,300.999787,s,43.0,°C
2025-12-09,14:19:11.706182,1765286351.706182,s,301.244469,s,43.0,°C
2025-12-09,14:19:11.961846,1765286351.961846,s,301.500133,s,43.0,°C
2025-12-09,14:19:12.206718,1765286352.206718,s,301.745005,s,43.0,°C
2025-12-09,14:19:12.462281,1765286352.462281,s,302.000568,s,43.0,°C
2025-12-09,14:19:12.707079,1765286352.707079,s,302.245366,s,44.0,°C
2025-12-09,14:19:12.962598,1765286352.962598,s,302.500885,s,44.0,°C
2025-12-09,14:19:13.207346,1765286353.207346,s,302.745633,s,44.0,°C
2025-12-09,14:19:13.462823,1765286353.462823,s,303.00111,s,43.0,°C
2025-12-09,14:19:13.707850,1765286353.70785,s,303.246137,s,43.0,°C
2025-12-09,14:19:13.963381,1765286353.963381,s,303.501668,s,43.0,°C
2025-12-09,14:19:14.208299,1765286354.208299,s,303.746586,s,43.0,°C
2025-12-09,14:19:14.463898,1765286354.463898,s,304.002185,s,43.0,°C
2025-12-09,14:19:14.708750,1765286354.70875,s,304.247037,s,43.0,°C
2025-12-09,14:19:14.964352,1765286354.964352,s,304.502639,s,44.0,°C
2025-12-09,14:19:15.209190,1765286355.20919,s,304.747477,s,44.0,°C
2025-12-09,14:19:15.464833,1765286355.464833,s,305.00312,s,44.0,°C
2025-12-09,14:19:15.709668,1765286355.709668,s,305.247955,s,44.0,°C
2025-12-09,14:19:15.965380,1765286355.96538,s,305.503667,s,44.0,°C
2025-12-09,14:19:16.210199,1765286356.210199,s,305.748486,s,44.0,°C
2025-12-09,14:19:16.465847,1765286356.465847,s,306.004134,s,44.0,°C
2025-12-09,14:19:16.710625,1765286356.710625,s,306.248912,s,44.0,°C
2025-12-09,14:19:16.966374,1765286356.966374,s,306.504661,s,44.0,°C
2025-12-09,14:19:17.210951,1765286357.210951,s,306.749238,s,44.0,°C
2025-12-09,14:19:17.466729,1765286357.466729,s,307.005016,s,43.0,°C
2025-12-09,14:19:17.711251,1765286357.711251,s,307.249538,s,43.0,°C
2025-12-09,14:19:17.967191,1765286357.967191,s,307.505478,s,43.0,°C
2025-12-09,14:19:18.211504,1765286358.211504,s,307.749791,s,43.0,°C
2025-12-09,14:19:18.467438,1765286358.467438,s,308.005725,s,43.0,°C
2025-12-09,14:19:18.711932,1765286358.711932,s,308.250219,s,43.0,°C
2025-12-09,14:19:18.967974,1765286358.967974,s,308.506261,s,43.0,°C
2025-12-09,14:19:19.212266,1765286359.212266,s,308.750553,s,43.0,°C
2025-12-09,14:19:19.468345,1765286359.468345,s,309.006632,s,43.0,°C
2025-12-09,14:19:19.712487,1765286359.712487,s,309.250774,s,43.0,°C
2025-12-09,14:19:19.968836,1765286359.968836,s,309.507123,s,43.0,°C
2025-12-09,14:19:20.212751,1765286360.212751,s,309.751038,s,43.0,°C
2025-12-09,14:19:20.469320,1765286360.46932,s,310.007607,s,43.0,°C
2025-12-09,14:19:20.713207,1765286360.713207,s,310.251494,s,43.0,°C
2025-12-09,14:19:20.969817,1765286360.969817,s,310.508104,s,43.0,°C
2025-12-09,14:19:21.213457,1765286361.213457,s,310.751744,s,43.0,°C
2025-12-09,14:19:21.470315,1765286361.470315,s,311.008602,s,43.0,°C
2025-12-09,14:19:21.713908,1765286361.713908,s,311.252195,s,43.0,°C
2025-12-09,14:19:21.970760,1765286361.97076,s,311.509047,s,43.0,°C
2025-12-09,14:19:22.214349,1765286362.214349,s,311.752636,s,43.0,°C
2025-12-09,14:19:22.471111,1765286362.471111,s,312.009398,s,43.0,°C
2025-12-09,14:19:22.714790,1765286362.71479,s,312.253077,s,43.0,°C
2025-12-09,14:19:22.971346,1765286362.971346,s,312.509633,s,43.0,°C
2025-12-09,14:19:23.215234,1765286363.215234,s,312.753521,s,43.0,°C
2025-12-09,14:19:23.471725,1765286363.471725,s,313.010012,s,43.0,°C
2025-12-09,14:19:23.715509,1765286363.715509,s,313.253796,s,43.0,°C
2025-12-09,14:19:23.972182,1765286363.972182,s,313.510469,s,43.0,°C
2025-12-09,14:19:24.215838,1765286364.215838,s,313.754125,s,43.0,°C
2025-12-09,14:19:24.472562,1765286364.472562,s,314.010849,s,43.0,°C
2025-12-09,14:19:24.716280,1765286364.71628,s,314.254567,s,43.0,°C
2025-12-09,14:19:24.972996,1765286364.972996,s,314.511283,s,43.0,°C
2025-12-09,14:19:25.216542,1765286365.216542,s,314.754829,s,43.0,°C
2025-12-09,14:19:25.473458,1765286365.473458,s,315.011745,s,43.0,°C
2025-12-09,14:19:25.716983,1765286365.716983,s,315.25527,s,43.0,°C
2025-12-09,14:19:25.973793,1765286365.973793,s,315.51208,s,43.0,°C
2025-12-09,14:19:26.217258,1765286366.217258,s,315.755545,s,43.0,°C
2025-12-09,14:19:26.474191,1765286366.474191,s,316.012478,s,43.0,°C
2025-12-09,14:19:26.717712,1765286366.717712,s,316.255999,s,43.0,°C
2025-12-09,14:19:26.974676,1765286366.974676,s,316.512963,s,43.0,°C
2025-12-09,14:19:27.218192,1765286367.218192,s,316.756479,s,43.0,°C
2025-12-09,14:19:27.475030,1765286367.47503,s,317.013317,s,43.0,°C
2025-12-09,14:19:27.718684,1765286367.718684,s,317.256971,s,43.0,°C
2025-12-09,14:19:27.975404,1765286367.975404,s,317.513691,s,43.0,°C
2025-12-09,14:19:28.219014,1765286368.219014,s,317.757301,s,43.0,°C
2025-12-09,14:19:28.475701,1765286368.475701,s,318.013988,s,43.0,°C
2025-12-09,14:19:28.719477,1765286368.719477,s,318.257764,s,43.0,°C
2025-12-09,14:19:28.975995,1765286368.975995,s,318.514282,s,42.0,°C
2025-12-09,14:19:29.219825,1765286369.219825,s,318.758112,s,42.0,°C
2025-12-09,14:19:29.476525,1765286369.476525,s,319.014812,s,41.0,°C
2025-12-09,14:19:29.720267,1765286369.720267,s,319.258554,s,41.0,°C
2025-12-09,14:19:29.976823,1765286369.976823,s,319.51511,s,41.0,°C
2025-12-09,14:19:30.220522,1765286370.220522,s,319.758809,s,41.0,°C
2025-12-09,14:19:30.477295,1765286370.477295,s,320.015582,s,41.0,°C
2025-12-09,14:19:30.720995,1765286370.720995,s,320.259282,s,42.0,°C
2025-12-09,14:19:30.977790,1765286370.97779,s,320.516077,s,42.0,°C
2025-12-09,14:19:31.221441,1765286371.221441,s,320.759728,s,42.0,°C
2025-12-09,14:19:31.478465,1765286371.478465,s,321.016752,s,42.0,°C
2025-12-09,14:19:31.721888,1765286371.721888,s,321.260175,s,42.0,°C
2025-12-09,14:19:31.978978,1765286371.978978,s,321.517265,s,43.0,°C
2025-12-09,14:19:32.222337,1765286372.222337,s,321.760624,s,43.0,°C
2025-12-09,14:19:32.479395,1765286372.479395,s,322.017682,s,43.0,°C
2025-12-09,14:19:32.722563,1765286372.722563,s,322.26085,s,43.0,°C
2025-12-09,14:19:32.979630,1765286372.97963,s,322.517917,s,43.0,°C
2025-12-09,14:19:33.222854,1765286373.222854,s,322.761141,s,43.0,°C
2025-12-09,14:19:33.480140,1765286373.48014,s,323.018427,s,43.0,°C
2025-12-09,14:19:33.723162,1765286373.723162,s,323.261449,s,43.0,°C
2025-12-09,14:19:33.980655,1765286373.980655,s,323.518942,s,43.0,°C
2025-12-09,14:19:34.223416,1765286374.223416,s,323.761703,s,43.0,°C
2025-12-09,14:19:34.481102,1765286374.481102,s,324.019389,s,43.0,°C
2025-12-09,14:19:34.723713,1765286374.723713,s,324.262,s,43.0,°C
2025-12-09,14:19:34.981622,1765286374.981622,s,324.519909,s,42.0,°C
2025-12-09,14:19:35.224134,1765286375.224134,s,324.762421,s,42.0,°C
2025-12-09,14:19:35.482083,1765286375.482083,s,325.02037,s,42.0,°C
2025-12-09,14:19:35.724635,1765286375.724635,s,325.262922,s,42.0,°C
2025-12-09,14:19:35.982314,1765286375.982314,s,325.520601,s,43.0,°C
2025-12-09,14:19:36.225005,1765286376.225005,s,325.763292,s,43.0,°C
2025-12-09,14:19:36.482568,1765286376.482568,s,326.020855,s,43.0,°C
2025-12-09,14:19:36.725565,1765286376.725565,s,326.263852,s,43.0,°C
2025-12-09,14:19:36.983033,1765286376.983033,s,326.52132,s,43.0,°C
2025-12-09,14:19:37.226058,1765286377.226058,s,326.764345,s,43.0,°C
2025-12-09,14:19:37.483462,1765286377.483462,s,327.021749,s,43.0,°C
2025-12-09,14:19:37.726562,1765286377.726562,s,327.264849,s,43.0,°C
2025-12-09,14:19:37.983942,1765286377.983942,s,327.522229,s,43.0,°C
2025-12-09,14:19:38.226907,1765286378.226907,s,327.765194,s,43.0,°C
2025-12-09,14:19:38.484415,1765286378.484415,s,328.022702,s,42.0,°C
2025-12-09,14:19:38.727263,1765286378.727263,s,328.26555,s,42.0,°C
2025-12-09,14:19:38.984892,1765286378.984892,s,328.523179,s,42.0,°C
2025-12-09,14:19:39.227780,1765286379.22778,s,328.766067,s,42.0,°C
2025-12-09,14:19:39.485348,1765286379.485348,s,329.023635,s,43.0,°C
2025-12-09,14:19:39.728161,1765286379.728161,s,329.266448,s,43.0,°C
2025-12-09,14:19:39.985609,1765286379.985609,s,329.523896,s,43.0,°C
2025-12-09,14:19:40.228424,1765286380.228424,s,329.766711,s,43.0,°C
2025-12-09,14:19:40.486090,1765286380.48609,s,330.024377,s,43.0,°C
2025-12-09,14:19:40.728961,1765286380.728961,s,330.267248,s,43.0,°C
2025-12-09,14:19:40.986422,1765286380.986422,s,330.524709,s,43.0,°C
2025-12-09,14:19:41.229487,1765286381.229487,s,330.767774,s,43.0,°C
2025-12-09,14:19:41.486917,1765286381.486917,s,331.025204,s,43.0,°C
2025-12-09,14:19:41.730019,1765286381.730019,s,331.268306,s,43.0,°C
2025-12-09,14:19:41.987321,1765286381.987321,s,331.525608,s,43.0,°C
2025-12-09,14:19:42.230274,1765286382.230274,s,331.768561,s,43.0,°C
2025-12-09,14:19:42.487835,1765286382.487835,s,332.026122,s,42.0,°C
2025-12-09,14:19:42.730790,1765286382.73079,s,332.269077,s,42.0,°C
2025-12-09,14:19:42.988272,1765286382.988272,s,332.526559,s,42.0,°C
2025-12-09,14:19:43.231202,1765286383.231202,s,332.769489,s,42.0,°C
2025-12-09,14:19:43.488539,1765286383.488539,s,333.026826,s,42.0,°C
2025-12-09,14:19:43.731650,1765286383.73165,s,333.269937,s,43.0,°C
2025-12-09,14:19:43.988895,1765286383.988895,s,333.527182,s,43.0,°C
2025-12-09,14:19:44.231897,1765286384.231897,s,333.770184,s,43.0,°C
2025-12-09,14:19:44.489424,1765286384.489424,s,334.027711,s,43.0,°C
2025-12-09,14:19:44.732324,1765286384.732324,s,334.270611,s,43.0,°C
2025-12-09,14:19:44.989961,1765286384.989961,s,334.528248,s,43.0,°C
2025-12-09,14:19:45.232748,1765286385.232748,s,334.771035,s,43.0,°C
2025-12-09,14:19:45.490398,1765286385.490398,s,335.028685,s,43.0,°C
2025-12-09,14:19:45.733197,1765286385.733197,s,335.271484,s,43.0,°C
2025-12-09,14:19:45.990863,1765286385.990863,s,335.52915,s,43.0,°C
2025-12-09,14:19:46.233454,1765286386.233454,s,335.771741,s,43.0,°C
2025-12-09,14:19:46.491268,1765286386.491268,s,336.029555,s,43.0,°C
2025-12-09,14:19:46.733888,1765286386.733888,s,336.272175,s,43.0,°C
2025-12-09,14:19:46.991511,1765286386.991511,s,336.529798,s,43.0,°C
2025-12-09,14:19:47.234177,1765286387.234177,s,336.772464,s,43.0,°C
2025-12-09,14:19:47.491990,1765286387.49199,s,337.030277,s,43.0,°C
2025-12-09,14:19:47.734400,1765286387.7344,s,337.272687,s,43.0,°C
2025-12-09,14:19:47.992442,1765286387.992442,s,337.530729,s,43.0,°C
2025-12-09,14:19:48.234631,1765286388.234631,s,337.772918,s,43.0,°C
2025-12-09,14:19:48.492895,1765286388.492895,s,338.031182,s,43.0,°C
2025-12-09,14:19:48.734958,1765286388.734958,s,338.273245,s,43.0,°C
2025-12-09,14:19:48.993342,1765286388.993342,s,338.531629,s,43.0,°C
2025-12-09,14:19:49.235218,1765286389.235218,s,338.773505,s,43.0,°C
2025-12-09,14:19:49.493854,1765286389.493854,s,339.032141,s,43.0,°C
2025-12-09,14:19:49.735415,1765286389.735415,s,339.273702,s,43.0,°C
2025-12-09,14:19:49.994197,1765286389.994197,s,339.532484,s,43.0,°C
2025-12-09,14:19:50.235649,1765286390.235649,s,339.773936,s,43.0,°C
2025-12-09,14:19:50.494510,1765286390.49451,s,340.032797,s,43.0,°C
2025-12-09,14:19:50.736171,1765286390.736171,s,340.274458,s,43.0,°C
2025-12-09,14:19:50.994983,1765286390.994983,s,340.53327,s,43.0,°C
2025-12-09,14:19:51.236424,1765286391.236424,s,340.774711,s,43.0,°C
2025-12-09,14:19:51.495473,1765286391.495473,s,341.03376,s,43.0,°C
2025-12-09,14:19:51.736905,1765286391.736905,s,341.275192,s,43.0,°C
2025-12-09,14:19:51.995841,1765286391.995841,s,341.534128,s,43.0,°C
2025-12-09,14:19:52.237279,1765286392.237279,s,341.775566,s,43.0,°C
2025-12-09,14:19:52.496356,1765286392.496356,s,342.034643,s,43.0,°C
2025-12-09,14:19:52.737829,1765286392.737829,s,342.276116,s,43.0,°C
2025-12-09,14:19:52.996656,1765286392.996656,s,342.534943,s,43.0,°C
2025-12-09,14:19:53.238341,1765286393.238341,s,342.776628,s,43.0,°C
2025-12-09,14:19:53.497127,1765286393.497127,s,343.035414,s,43.0,°C
2025-12-09,14:19:53.738879,1765286393.738879,s,343.277166,s,43.0,°C
2025-12-09,14:19:53.997611,1765286393.997611,s,343.535898,s,43.0,°C
2025-12-09,14:19:54.239404,1765286394.239404,s,343.777691,s,43.0,°C
2025-12-09,14:19:54.498056,1765286394.498056,s,344.036343,s,43.0,°C
2025-12-09,14:19:54.739936,1765286394.739936,s,344.278223,s,43.0,°C
2025-12-09,14:19:54.998463,1765286394.998463,s,344.53675,s,43.0,°C
2025-12-09,14:19:55.240476,1765286395.240476,s,344.778763,s,43.0,°C
2025-12-09,14:19:55.498845,1765286395.498845,s,345.037132,s,43.0,°C
2025-12-09,14:19:55.741012,1765286395.741012,s,345.279299,s,43.0,°C
2025-12-09,14:19:55.999221,1765286395.999221,s,345.537508,s,43.0,°C
2025-12-09,14:19:56.241371,1765286396.241371,s,345.779658,s,43.0,°C
2025-12-09,14:19:56.499709,1765286396.499709,s,346.037996,s,43.0,°C
2025-12-09,14:19:56.741885,1765286396.741885,s,346.280172,s,43.0,°C
2025-12-09,14:19:57.000174,1765286397.000174,s,346.538461,s,43.0,°C
2025-12-09,14:19:57.242245,1765286397.242245,s,346.780532,s,43.0,°C
